INFO:root:=================================
INFO:root:0: ABF2_col_v3a
INFO:root:[1/1000]: train_auc: 78.59, train_loss: 0.6748, test_auc: 92.67, test_loss: 0.6456
INFO:root:[22/1000]: train_auc: 99.70, train_loss: 0.0492, test_auc: 99.65, test_loss: 0.0608
INFO:root:[23/1000]: train_auc: 99.74, train_loss: 0.0459, test_auc: 99.65, test_loss: 0.0590
INFO:root:[24/1000]: train_auc: 99.76, train_loss: 0.0435, test_auc: 99.65, test_loss: 0.0579
INFO:root:[25/1000]: train_auc: 99.79, train_loss: 0.0412, test_auc: 99.66, test_loss: 0.0574
INFO:root:[26/1000]: train_auc: 99.82, train_loss: 0.0393, test_auc: 99.66, test_loss: 0.0571
INFO:root:[27/1000]: train_auc: 99.85, train_loss: 0.0373, test_auc: 99.66, test_loss: 0.0553
INFO:root:[28/1000]: train_auc: 99.87, train_loss: 0.0352, test_auc: 99.66, test_loss: 0.0551
INFO:root:[29/1000]: train_auc: 99.89, train_loss: 0.0334, test_auc: 99.66, test_loss: 0.0543
INFO:root:[30/1000]: train_auc: 99.91, train_loss: 0.0314, test_auc: 99.65, test_loss: 0.0541
INFO:root:[31/1000]: train_auc: 99.92, train_loss: 0.0295, test_auc: 99.65, test_loss: 0.0539
INFO:root:[32/1000]: train_auc: 99.93, train_loss: 0.0282, test_auc: 99.64, test_loss: 0.0540
INFO:root:exec time: 27 s, best_auc: 99.66
INFO:root:=================================
INFO:root:43: WRKY50_col_a
INFO:root:[1/1000]: train_auc: 88.24, train_loss: 0.4986, test_auc: 92.32, test_loss: 0.3510
INFO:root:[2/1000]: train_auc: 92.79, train_loss: 0.3327, test_auc: 93.68, test_loss: 0.3086
INFO:root:[3/1000]: train_auc: 94.46, train_loss: 0.2791, test_auc: 95.40, test_loss: 0.2458
INFO:root:[4/1000]: train_auc: 95.68, train_loss: 0.2252, test_auc: 96.01, test_loss: 0.2108
INFO:root:[5/1000]: train_auc: 96.14, train_loss: 0.2004, test_auc: 96.26, test_loss: 0.1927
INFO:root:[6/1000]: train_auc: 96.50, train_loss: 0.1862, test_auc: 96.37, test_loss: 0.1849
INFO:root:[7/1000]: train_auc: 96.76, train_loss: 0.1825, test_auc: 96.46, test_loss: 0.1807
INFO:root:[8/1000]: train_auc: 96.92, train_loss: 0.1730, test_auc: 96.54, test_loss: 0.1785
INFO:root:[9/1000]: train_auc: 97.16, train_loss: 0.1683, test_auc: 96.62, test_loss: 0.1787
INFO:root:[10/1000]: train_auc: 97.31, train_loss: 0.1647, test_auc: 96.70, test_loss: 0.1740
INFO:root:[11/1000]: train_auc: 97.51, train_loss: 0.1644, test_auc: 96.77, test_loss: 0.1748
INFO:root:[12/1000]: train_auc: 97.58, train_loss: 0.1565, test_auc: 96.84, test_loss: 0.1715
INFO:root:[13/1000]: train_auc: 97.81, train_loss: 0.1512, test_auc: 96.92, test_loss: 0.1721
INFO:root:[14/1000]: train_auc: 97.95, train_loss: 0.1531, test_auc: 97.00, test_loss: 0.1720
INFO:root:[15/1000]: train_auc: 98.00, train_loss: 0.1527, test_auc: 97.09, test_loss: 0.1700
INFO:root:[16/1000]: train_auc: 98.10, train_loss: 0.1432, test_auc: 97.15, test_loss: 0.1683
INFO:root:[17/1000]: train_auc: 98.32, train_loss: 0.1363, test_auc: 97.20, test_loss: 0.1671
INFO:root:[18/1000]: train_auc: 98.43, train_loss: 0.1329, test_auc: 97.24, test_loss: 0.1711
INFO:root:[19/1000]: train_auc: 98.55, train_loss: 0.1290, test_auc: 97.30, test_loss: 0.1663
INFO:root:[20/1000]: train_auc: 98.64, train_loss: 0.1261, test_auc: 97.32, test_loss: 0.1675
INFO:root:[21/1000]: train_auc: 98.74, train_loss: 0.1218, test_auc: 97.36, test_loss: 0.1667
INFO:root:[22/1000]: train_auc: 98.84, train_loss: 0.1216, test_auc: 97.38, test_loss: 0.1694
INFO:root:[23/1000]: train_auc: 98.80, train_loss: 0.1194, test_auc: 97.42, test_loss: 0.1707
INFO:root:[24/1000]: train_auc: 98.97, train_loss: 0.1120, test_auc: 97.44, test_loss: 0.1701
INFO:root:[25/1000]: train_auc: 99.06, train_loss: 0.1080, test_auc: 97.43, test_loss: 0.1716
INFO:root:[26/1000]: train_auc: 99.13, train_loss: 0.1076, test_auc: 97.43, test_loss: 0.1830
INFO:root:[27/1000]: train_auc: 99.09, train_loss: 0.1129, test_auc: 97.45, test_loss: 0.1799
INFO:root:[28/1000]: train_auc: 99.14, train_loss: 0.1111, test_auc: 97.43, test_loss: 0.1831
INFO:root:[29/1000]: train_auc: 99.17, train_loss: 0.1028, test_auc: 97.45, test_loss: 0.1772
INFO:root:[30/1000]: train_auc: 99.32, train_loss: 0.0944, test_auc: 97.45, test_loss: 0.1796
INFO:root:[31/1000]: train_auc: 99.37, train_loss: 0.0915, test_auc: 97.41, test_loss: 0.1801
INFO:root:[32/1000]: train_auc: 99.40, train_loss: 0.0893, test_auc: 97.39, test_loss: 0.1828
INFO:root:exec time: 74 s, best_auc: 97.45
INFO:root:=================================
INFO:root:44: WRKY55_col_a
INFO:root:[1/1000]: train_auc: 91.90, train_loss: 0.5183, test_auc: 96.35, test_loss: 0.2712
INFO:root:[2/1000]: train_auc: 96.52, train_loss: 0.2239, test_auc: 97.00, test_loss: 0.1954
INFO:root:[3/1000]: train_auc: 97.16, train_loss: 0.1858, test_auc: 97.56, test_loss: 0.1684
INFO:root:[4/1000]: train_auc: 97.84, train_loss: 0.1554, test_auc: 98.11, test_loss: 0.1406
INFO:root:[5/1000]: train_auc: 98.40, train_loss: 0.1274, test_auc: 98.42, test_loss: 0.1198
INFO:root:[6/1000]: train_auc: 98.67, train_loss: 0.1077, test_auc: 98.57, test_loss: 0.1063
INFO:root:[7/1000]: train_auc: 98.85, train_loss: 0.0953, test_auc: 98.66, test_loss: 0.1001
INFO:root:[8/1000]: train_auc: 98.97, train_loss: 0.0880, test_auc: 98.73, test_loss: 0.0954
INFO:root:[9/1000]: train_auc: 99.07, train_loss: 0.0828, test_auc: 98.80, test_loss: 0.0901
INFO:root:[10/1000]: train_auc: 99.18, train_loss: 0.0782, test_auc: 98.86, test_loss: 0.0878
INFO:root:[11/1000]: train_auc: 99.26, train_loss: 0.0746, test_auc: 98.90, test_loss: 0.0870
INFO:root:[12/1000]: train_auc: 99.31, train_loss: 0.0726, test_auc: 98.93, test_loss: 0.0849
INFO:root:[13/1000]: train_auc: 99.36, train_loss: 0.0693, test_auc: 98.95, test_loss: 0.0851
INFO:root:[14/1000]: train_auc: 99.41, train_loss: 0.0668, test_auc: 98.97, test_loss: 0.0831
INFO:root:[15/1000]: train_auc: 99.44, train_loss: 0.0648, test_auc: 98.97, test_loss: 0.0839
INFO:root:[16/1000]: train_auc: 99.47, train_loss: 0.0626, test_auc: 98.98, test_loss: 0.0840
INFO:root:[17/1000]: train_auc: 99.49, train_loss: 0.0614, test_auc: 98.99, test_loss: 0.0821
INFO:root:[18/1000]: train_auc: 99.53, train_loss: 0.0592, test_auc: 99.00, test_loss: 0.0829
INFO:root:[19/1000]: train_auc: 99.56, train_loss: 0.0575, test_auc: 98.99, test_loss: 0.0823
INFO:root:[20/1000]: train_auc: 99.59, train_loss: 0.0555, test_auc: 99.00, test_loss: 0.0831
INFO:root:[21/1000]: train_auc: 99.62, train_loss: 0.0543, test_auc: 98.98, test_loss: 0.0831
INFO:root:[22/1000]: train_auc: 99.64, train_loss: 0.0522, test_auc: 98.99, test_loss: 0.0844
INFO:root:[23/1000]: train_auc: 99.68, train_loss: 0.0510, test_auc: 98.99, test_loss: 0.0847
INFO:root:[24/1000]: train_auc: 99.70, train_loss: 0.0488, test_auc: 98.99, test_loss: 0.0839
INFO:root:[25/1000]: train_auc: 99.74, train_loss: 0.0472, test_auc: 98.97, test_loss: 0.0872
INFO:root:exec time: 46 s, best_auc: 99.00
INFO:root:=================================
INFO:root:45: WRKY65_col_a
INFO:root:[1/1000]: train_auc: 90.58, train_loss: 0.5304, test_auc: 95.17, test_loss: 0.3093
INFO:root:[2/1000]: train_auc: 96.36, train_loss: 0.2427, test_auc: 97.07, test_loss: 0.2086
INFO:root:[3/1000]: train_auc: 97.70, train_loss: 0.1818, test_auc: 98.23, test_loss: 0.1592
INFO:root:[4/1000]: train_auc: 98.47, train_loss: 0.1377, test_auc: 98.63, test_loss: 0.1224
INFO:root:[5/1000]: train_auc: 98.71, train_loss: 0.1120, test_auc: 98.71, test_loss: 0.1039
INFO:root:[6/1000]: train_auc: 98.81, train_loss: 0.0972, test_auc: 98.74, test_loss: 0.0942
INFO:root:[7/1000]: train_auc: 98.88, train_loss: 0.0882, test_auc: 98.77, test_loss: 0.0868
INFO:root:[8/1000]: train_auc: 98.95, train_loss: 0.0819, test_auc: 98.78, test_loss: 0.0820
INFO:root:[9/1000]: train_auc: 99.03, train_loss: 0.0771, test_auc: 98.81, test_loss: 0.0787
INFO:root:[10/1000]: train_auc: 99.10, train_loss: 0.0744, test_auc: 98.84, test_loss: 0.0761
INFO:root:[11/1000]: train_auc: 99.19, train_loss: 0.0697, test_auc: 98.86, test_loss: 0.0743
INFO:root:[12/1000]: train_auc: 99.27, train_loss: 0.0679, test_auc: 98.89, test_loss: 0.0729
INFO:root:[13/1000]: train_auc: 99.33, train_loss: 0.0646, test_auc: 98.90, test_loss: 0.0725
INFO:root:[14/1000]: train_auc: 99.35, train_loss: 0.0630, test_auc: 98.92, test_loss: 0.0719
INFO:root:[15/1000]: train_auc: 99.40, train_loss: 0.0620, test_auc: 98.93, test_loss: 0.0723
INFO:root:[16/1000]: train_auc: 99.45, train_loss: 0.0585, test_auc: 98.94, test_loss: 0.0714
INFO:root:[17/1000]: train_auc: 99.49, train_loss: 0.0566, test_auc: 98.94, test_loss: 0.0711
INFO:root:[18/1000]: train_auc: 99.52, train_loss: 0.0552, test_auc: 98.95, test_loss: 0.0718
INFO:root:[19/1000]: train_auc: 99.55, train_loss: 0.0551, test_auc: 98.96, test_loss: 0.0740
INFO:root:[20/1000]: train_auc: 99.59, train_loss: 0.0525, test_auc: 98.95, test_loss: 0.0727
INFO:root:[21/1000]: train_auc: 99.63, train_loss: 0.0502, test_auc: 98.96, test_loss: 0.0727
INFO:root:[22/1000]: train_auc: 99.66, train_loss: 0.0496, test_auc: 98.96, test_loss: 0.0754
INFO:root:[23/1000]: train_auc: 99.70, train_loss: 0.0467, test_auc: 98.95, test_loss: 0.0745
INFO:root:[24/1000]: train_auc: 99.71, train_loss: 0.0457, test_auc: 98.95, test_loss: 0.0740
INFO:root:exec time: 44 s, best_auc: 98.96
INFO:root:=================================
INFO:root:46: WRKY6_colamp_a
INFO:root:[1/1000]: train_auc: 88.70, train_loss: 0.6227, test_auc: 94.43, test_loss: 0.4943
INFO:root:[2/1000]: train_auc: 94.98, train_loss: 0.3543, test_auc: 96.00, test_loss: 0.2639
INFO:root:[3/1000]: train_auc: 96.60, train_loss: 0.2319, test_auc: 96.98, test_loss: 0.2160
INFO:root:[4/1000]: train_auc: 97.43, train_loss: 0.1938, test_auc: 97.77, test_loss: 0.1871
INFO:root:[5/1000]: train_auc: 98.19, train_loss: 0.1605, test_auc: 98.45, test_loss: 0.1524
INFO:root:[6/1000]: train_auc: 98.70, train_loss: 0.1312, test_auc: 98.79, test_loss: 0.1269
INFO:root:[7/1000]: train_auc: 98.96, train_loss: 0.1092, test_auc: 98.94, test_loss: 0.1102
INFO:root:[8/1000]: train_auc: 99.08, train_loss: 0.0947, test_auc: 99.01, test_loss: 0.0997
INFO:root:[9/1000]: train_auc: 99.15, train_loss: 0.0853, test_auc: 99.05, test_loss: 0.0929
INFO:root:[10/1000]: train_auc: 99.20, train_loss: 0.0782, test_auc: 99.08, test_loss: 0.0890
INFO:root:[11/1000]: train_auc: 99.25, train_loss: 0.0736, test_auc: 99.11, test_loss: 0.0835
INFO:root:[12/1000]: train_auc: 99.30, train_loss: 0.0682, test_auc: 99.12, test_loss: 0.0811
INFO:root:[13/1000]: train_auc: 99.35, train_loss: 0.0644, test_auc: 99.15, test_loss: 0.0785
INFO:root:[14/1000]: train_auc: 99.40, train_loss: 0.0613, test_auc: 99.16, test_loss: 0.0766
INFO:root:[15/1000]: train_auc: 99.46, train_loss: 0.0584, test_auc: 99.17, test_loss: 0.0750
INFO:root:[16/1000]: train_auc: 99.52, train_loss: 0.0554, test_auc: 99.18, test_loss: 0.0741
INFO:root:[17/1000]: train_auc: 99.56, train_loss: 0.0528, test_auc: 99.18, test_loss: 0.0732
INFO:root:[18/1000]: train_auc: 99.60, train_loss: 0.0507, test_auc: 99.19, test_loss: 0.0719
INFO:root:[19/1000]: train_auc: 99.65, train_loss: 0.0482, test_auc: 99.19, test_loss: 0.0716
INFO:root:[20/1000]: train_auc: 99.69, train_loss: 0.0460, test_auc: 99.19, test_loss: 0.0708
INFO:root:[21/1000]: train_auc: 99.72, train_loss: 0.0440, test_auc: 99.19, test_loss: 0.0708
INFO:root:[22/1000]: train_auc: 99.74, train_loss: 0.0425, test_auc: 99.19, test_loss: 0.0717
INFO:root:[23/1000]: train_auc: 99.78, train_loss: 0.0403, test_auc: 99.19, test_loss: 0.0702
INFO:root:exec time: 30 s, best_auc: 99.19
INFO:root:=================================
INFO:root:47: WRKY70_col
INFO:root:[1/1000]: train_auc: 91.35, train_loss: 0.5408, test_auc: 95.74, test_loss: 0.3108
INFO:root:[2/1000]: train_auc: 96.36, train_loss: 0.2389, test_auc: 96.56, test_loss: 0.2159
INFO:root:[3/1000]: train_auc: 97.00, train_loss: 0.1966, test_auc: 97.17, test_loss: 0.1890
INFO:root:[4/1000]: train_auc: 97.56, train_loss: 0.1705, test_auc: 97.75, test_loss: 0.1622
INFO:root:[5/1000]: train_auc: 98.04, train_loss: 0.1449, test_auc: 98.16, test_loss: 0.1380
INFO:root:[6/1000]: train_auc: 98.39, train_loss: 0.1241, test_auc: 98.36, test_loss: 0.1214
INFO:root:[7/1000]: train_auc: 98.60, train_loss: 0.1110, test_auc: 98.49, test_loss: 0.1120
INFO:root:[8/1000]: train_auc: 98.77, train_loss: 0.1022, test_auc: 98.61, test_loss: 0.1068
INFO:root:[9/1000]: train_auc: 98.91, train_loss: 0.0961, test_auc: 98.69, test_loss: 0.1029
INFO:root:[10/1000]: train_auc: 99.02, train_loss: 0.0920, test_auc: 98.75, test_loss: 0.0997
INFO:root:[11/1000]: train_auc: 99.08, train_loss: 0.0878, test_auc: 98.78, test_loss: 0.0980
INFO:root:[12/1000]: train_auc: 99.14, train_loss: 0.0852, test_auc: 98.79, test_loss: 0.0980
INFO:root:[13/1000]: train_auc: 99.18, train_loss: 0.0829, test_auc: 98.81, test_loss: 0.0983
INFO:root:[14/1000]: train_auc: 99.23, train_loss: 0.0802, test_auc: 98.82, test_loss: 0.0967
INFO:root:[15/1000]: train_auc: 99.27, train_loss: 0.0778, test_auc: 98.82, test_loss: 0.0972
INFO:root:[16/1000]: train_auc: 99.30, train_loss: 0.0761, test_auc: 98.82, test_loss: 0.1023
INFO:root:[17/1000]: train_auc: 99.34, train_loss: 0.0743, test_auc: 98.82, test_loss: 0.0978
INFO:root:[18/1000]: train_auc: 99.38, train_loss: 0.0720, test_auc: 98.82, test_loss: 0.0968
INFO:root:[19/1000]: train_auc: 99.42, train_loss: 0.0697, test_auc: 98.82, test_loss: 0.0973
INFO:root:[20/1000]: train_auc: 99.46, train_loss: 0.0674, test_auc: 98.83, test_loss: 0.0975
INFO:root:[21/1000]: train_auc: 99.48, train_loss: 0.0657, test_auc: 98.84, test_loss: 0.0969
INFO:root:[22/1000]: train_auc: 99.52, train_loss: 0.0640, test_auc: 98.85, test_loss: 0.0965
INFO:root:[23/1000]: train_auc: 99.56, train_loss: 0.0618, test_auc: 98.84, test_loss: 0.0979
INFO:root:[24/1000]: train_auc: 99.60, train_loss: 0.0595, test_auc: 98.84, test_loss: 0.0983
INFO:root:[25/1000]: train_auc: 99.64, train_loss: 0.0571, test_auc: 98.85, test_loss: 0.0982
INFO:root:[26/1000]: train_auc: 99.68, train_loss: 0.0545, test_auc: 98.85, test_loss: 0.0980
INFO:root:[27/1000]: train_auc: 99.71, train_loss: 0.0528, test_auc: 98.84, test_loss: 0.1015
INFO:root:[28/1000]: train_auc: 99.76, train_loss: 0.0501, test_auc: 98.86, test_loss: 0.1008
INFO:root:[29/1000]: train_auc: 99.79, train_loss: 0.0476, test_auc: 98.87, test_loss: 0.1013
INFO:root:[30/1000]: train_auc: 99.82, train_loss: 0.0449, test_auc: 98.84, test_loss: 0.1052
INFO:root:[31/1000]: train_auc: 99.85, train_loss: 0.0424, test_auc: 98.86, test_loss: 0.1037
INFO:root:[32/1000]: train_auc: 99.88, train_loss: 0.0400, test_auc: 98.88, test_loss: 0.1061
INFO:root:[33/1000]: train_auc: 99.90, train_loss: 0.0371, test_auc: 98.87, test_loss: 0.1063
INFO:root:[34/1000]: train_auc: 99.92, train_loss: 0.0343, test_auc: 98.83, test_loss: 0.1095
INFO:root:[35/1000]: train_auc: 99.94, train_loss: 0.0319, test_auc: 98.86, test_loss: 0.1136
INFO:root:[36/1000]: train_auc: 99.95, train_loss: 0.0282, test_auc: 98.84, test_loss: 0.1147
INFO:root:[37/1000]: train_auc: 99.97, train_loss: 0.0260, test_auc: 98.81, test_loss: 0.1201
INFO:root:exec time: 55 s, best_auc: 98.88
INFO:root:=================================
INFO:root:48: WRKY71_col_a
INFO:root:[1/1000]: train_auc: 91.00, train_loss: 0.5184, test_auc: 94.72, test_loss: 0.3024
INFO:root:[2/1000]: train_auc: 95.43, train_loss: 0.2570, test_auc: 95.22, test_loss: 0.2511
INFO:root:[3/1000]: train_auc: 95.90, train_loss: 0.2263, test_auc: 95.66, test_loss: 0.2269
INFO:root:[4/1000]: train_auc: 96.35, train_loss: 0.2015, test_auc: 96.11, test_loss: 0.2030
INFO:root:[5/1000]: train_auc: 96.77, train_loss: 0.1790, test_auc: 96.42, test_loss: 0.1834
INFO:root:[6/1000]: train_auc: 97.07, train_loss: 0.1613, test_auc: 96.58, test_loss: 0.1691
INFO:root:[7/1000]: train_auc: 97.36, train_loss: 0.1499, test_auc: 96.74, test_loss: 0.1617
INFO:root:[8/1000]: train_auc: 97.65, train_loss: 0.1420, test_auc: 96.85, test_loss: 0.1565
INFO:root:[9/1000]: train_auc: 97.84, train_loss: 0.1362, test_auc: 96.94, test_loss: 0.1526
INFO:root:[10/1000]: train_auc: 97.99, train_loss: 0.1318, test_auc: 97.00, test_loss: 0.1508
INFO:root:[11/1000]: train_auc: 98.10, train_loss: 0.1284, test_auc: 97.04, test_loss: 0.1496
INFO:root:[12/1000]: train_auc: 98.19, train_loss: 0.1259, test_auc: 97.07, test_loss: 0.1501
INFO:root:[13/1000]: train_auc: 98.30, train_loss: 0.1228, test_auc: 97.11, test_loss: 0.1492
INFO:root:[14/1000]: train_auc: 98.38, train_loss: 0.1200, test_auc: 97.14, test_loss: 0.1498
INFO:root:[15/1000]: train_auc: 98.48, train_loss: 0.1172, test_auc: 97.17, test_loss: 0.1492
INFO:root:[16/1000]: train_auc: 98.56, train_loss: 0.1149, test_auc: 97.19, test_loss: 0.1484
INFO:root:[17/1000]: train_auc: 98.67, train_loss: 0.1122, test_auc: 97.23, test_loss: 0.1492
INFO:root:[18/1000]: train_auc: 98.74, train_loss: 0.1096, test_auc: 97.24, test_loss: 0.1484
INFO:root:[19/1000]: train_auc: 98.82, train_loss: 0.1070, test_auc: 97.27, test_loss: 0.1495
INFO:root:[20/1000]: train_auc: 98.91, train_loss: 0.1038, test_auc: 97.27, test_loss: 0.1508
INFO:root:[21/1000]: train_auc: 99.00, train_loss: 0.1012, test_auc: 97.29, test_loss: 0.1518
INFO:root:[22/1000]: train_auc: 99.09, train_loss: 0.0980, test_auc: 97.29, test_loss: 0.1533
INFO:root:[23/1000]: train_auc: 99.15, train_loss: 0.0954, test_auc: 97.31, test_loss: 0.1529
INFO:root:[24/1000]: train_auc: 99.24, train_loss: 0.0919, test_auc: 97.33, test_loss: 0.1533
INFO:root:[25/1000]: train_auc: 99.30, train_loss: 0.0888, test_auc: 97.34, test_loss: 0.1545
INFO:root:[26/1000]: train_auc: 99.37, train_loss: 0.0853, test_auc: 97.34, test_loss: 0.1588
INFO:root:[27/1000]: train_auc: 99.44, train_loss: 0.0816, test_auc: 97.34, test_loss: 0.1581
INFO:root:[28/1000]: train_auc: 99.50, train_loss: 0.0781, test_auc: 97.36, test_loss: 0.1626
INFO:root:[29/1000]: train_auc: 99.54, train_loss: 0.0754, test_auc: 97.32, test_loss: 0.1653
INFO:root:[30/1000]: train_auc: 99.61, train_loss: 0.0714, test_auc: 97.33, test_loss: 0.1709
INFO:root:[31/1000]: train_auc: 99.66, train_loss: 0.0679, test_auc: 97.34, test_loss: 0.1679
INFO:root:[32/1000]: train_auc: 99.69, train_loss: 0.0650, test_auc: 97.32, test_loss: 0.1784
INFO:root:[33/1000]: train_auc: 99.74, train_loss: 0.0617, test_auc: 97.36, test_loss: 0.1793
INFO:root:[34/1000]: train_auc: 99.78, train_loss: 0.0581, test_auc: 97.33, test_loss: 0.1808
INFO:root:[35/1000]: train_auc: 99.80, train_loss: 0.0549, test_auc: 97.33, test_loss: 0.1853
INFO:root:[36/1000]: train_auc: 99.83, train_loss: 0.0524, test_auc: 97.32, test_loss: 0.1947
INFO:root:[37/1000]: train_auc: 99.86, train_loss: 0.0490, test_auc: 97.29, test_loss: 0.2055
INFO:root:[38/1000]: train_auc: 99.88, train_loss: 0.0463, test_auc: 97.36, test_loss: 0.1995
INFO:root:exec time: 63 s, best_auc: 97.36
INFO:root:=================================
INFO:root:49: WRKY75_colamp_a
INFO:root:[1/1000]: train_auc: 93.68, train_loss: 0.4728, test_auc: 97.74, test_loss: 0.2057
INFO:root:[2/1000]: train_auc: 97.93, train_loss: 0.1654, test_auc: 98.31, test_loss: 0.1391
INFO:root:[3/1000]: train_auc: 98.47, train_loss: 0.1305, test_auc: 98.81, test_loss: 0.1136
INFO:root:[4/1000]: train_auc: 98.99, train_loss: 0.1048, test_auc: 99.28, test_loss: 0.0903
INFO:root:[5/1000]: train_auc: 99.37, train_loss: 0.0832, test_auc: 99.51, test_loss: 0.0744
INFO:root:[6/1000]: train_auc: 99.56, train_loss: 0.0671, test_auc: 99.60, test_loss: 0.0621
INFO:root:[7/1000]: train_auc: 99.63, train_loss: 0.0575, test_auc: 99.63, test_loss: 0.0553
INFO:root:[8/1000]: train_auc: 99.66, train_loss: 0.0511, test_auc: 99.65, test_loss: 0.0515
INFO:root:[9/1000]: train_auc: 99.69, train_loss: 0.0461, test_auc: 99.67, test_loss: 0.0490
INFO:root:[10/1000]: train_auc: 99.72, train_loss: 0.0428, test_auc: 99.67, test_loss: 0.0461
INFO:root:[11/1000]: train_auc: 99.74, train_loss: 0.0398, test_auc: 99.68, test_loss: 0.0463
INFO:root:[12/1000]: train_auc: 99.76, train_loss: 0.0373, test_auc: 99.68, test_loss: 0.0433
INFO:root:[13/1000]: train_auc: 99.79, train_loss: 0.0349, test_auc: 99.67, test_loss: 0.0427
INFO:root:[14/1000]: train_auc: 99.81, train_loss: 0.0329, test_auc: 99.69, test_loss: 0.0413
INFO:root:[15/1000]: train_auc: 99.83, train_loss: 0.0314, test_auc: 99.69, test_loss: 0.0415
INFO:root:[16/1000]: train_auc: 99.86, train_loss: 0.0294, test_auc: 99.69, test_loss: 0.0409
INFO:root:[17/1000]: train_auc: 99.87, train_loss: 0.0282, test_auc: 99.68, test_loss: 0.0420
INFO:root:[18/1000]: train_auc: 99.89, train_loss: 0.0267, test_auc: 99.69, test_loss: 0.0408
INFO:root:[19/1000]: train_auc: 99.90, train_loss: 0.0250, test_auc: 99.69, test_loss: 0.0406
INFO:root:[20/1000]: train_auc: 99.91, train_loss: 0.0238, test_auc: 99.70, test_loss: 0.0404
INFO:root:[21/1000]: train_auc: 99.92, train_loss: 0.0224, test_auc: 99.70, test_loss: 0.0405
INFO:root:[22/1000]: train_auc: 99.93, train_loss: 0.0212, test_auc: 99.70, test_loss: 0.0411
INFO:root:[23/1000]: train_auc: 99.94, train_loss: 0.0201, test_auc: 99.70, test_loss: 0.0409
INFO:root:[24/1000]: train_auc: 99.94, train_loss: 0.0195, test_auc: 99.69, test_loss: 0.0439
INFO:root:[25/1000]: train_auc: 99.95, train_loss: 0.0189, test_auc: 99.70, test_loss: 0.0421
INFO:root:[26/1000]: train_auc: 99.96, train_loss: 0.0167, test_auc: 99.69, test_loss: 0.0429
INFO:root:[27/1000]: train_auc: 99.96, train_loss: 0.0163, test_auc: 99.69, test_loss: 0.0433
